Name	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	multiply	add
emptyString	100	1	1	40	65					1	13	hp		31	41										weap												0	0
emptyString	100	1	1	40	65					1	13	hp		62	83										ring	amul											0	0
emptyString	100	1	1	45	70					1	13	hp		36	48										armo												0	0
emptyString	100	1	1	45	70					1	13	hp		36	48										weap												0	0
emptyString	100	1	1	45	70					1	13	hp		72	96										ring	amul											0	0
emptyString	100	1	1	50	72					1	13	hp		42	55										armo												0	0
emptyString	100	1	1	50	72					1	13	hp		42	55										weap												0	0
emptyString	100	1	1	50	72					1	13	hp		84	110										ring	amul											0	0
emptyString	100	1	1	55	74					1	13	hp		48	63										armo												0	0
emptyString	100	1	1	55	74					1	13	hp		48	63										weap												0	0
emptyString	100	1	1	55	74					1	13	hp		97	126										ring	amul											0	0
emptyString	100	1	1	60	76					1	13	hp		55	71										armo												0	0
emptyString	100	1	1	60	76					1	13	hp		55	71										weap												0	0
emptyString	100	1	1	60	76					1	13	hp		111	143										ring	amul											0	0
emptyString	100	1	1	65	78					1	13	hp		63	81										armo												0	0
emptyString	100	1	1	65	78					1	13	hp		63	81										weap												0	0
emptyString	100	1	1	65	78					1	13	hp		127	162										ring	amul											0	0
emptyString	100	1	1	70	80					1	13	hp		72	91										armo												0	0
emptyString	100	1	1	70	80					1	13	hp		72	91										weap												0	0
emptyString	100	1	1	70	80					1	13	hp		144	182										ring	amul											0	0
emptyString	100	1	1	72	82					1	13	hp		81	102										armo												0	0
emptyString	100	1	1	72	82					1	13	hp		81	102										weap												0	0
emptyString	100	1	1	72	82					1	13	hp		163	205										ring	amul											0	0
emptyString	100	1	1	74	84					1	13	hp		92	115										armo												0	0
emptyString	100	1	1	74	84					1	13	hp		92	115										weap												0	0
emptyString	100	1	1	74	84					1	13	hp		184	230										ring	amul											0	0
emptyString	100	1	1	76	86					1	13	hp		103	129										armo												0	0
emptyString	100	1	1	76	86					1	13	hp		103	129										weap												0	0
emptyString	100	1	1	76	86					1	13	hp		207	258										ring	amul											0	0
emptyString	100	1	1	78	88					1	13	hp		116	144										armo												0	0
emptyString	100	1	1	78	88					1	13	hp		116	144										weap												0	0
emptyString	100	1	1	78	88					1	13	hp		232	288										ring	amul											0	0
emptyString	100	1	1	80	90					1	13	hp		130	160										armo												0	0
emptyString	100	1	1	80	90					1	13	hp		130	160										weap												0	0
emptyString	100	1	1	80	90					1	13	hp		260	321										ring	amul											0	0
emptyString	100	1	1	82	91					1	13	hp		145	179										armo												0	0
emptyString	100	1	1	82	91					1	13	hp		145	179										weap												0	0
emptyString	100	1	1	82	91					1	13	hp		291	358										ring	amul											0	0
emptyString	100	1	1	84	92					1	13	hp		162	199										armo												0	0
emptyString	100	1	1	84	92					1	13	hp		162	199										weap												0	0
emptyString	100	1	1	84	92					1	13	hp		325	399										ring	amul											0	0
emptyString	100	1	1	86	93					1	13	hp		181	221										armo												0	0
emptyString	100	1	1	86	93					1	13	hp		181	221										weap												0	0
emptyString	100	1	1	86	93					1	13	hp		362	443										ring	amul											0	0
emptyString	100	1	1	88	94					1	13	hp		201	246										armo												0	0
emptyString	100	1	1	88	94					1	13	hp		201	246										weap												0	0
emptyString	100	1	1	88	94					1	13	hp		402	492										ring	amul											0	0
emptyString	100	1	1	90	95					1	13	hp		223	272										armo												0	0
emptyString	100	1	1	90	95					1	13	hp		223	272										weap												0	0
emptyString	100	1	1	90	95					1	13	hp		447	545										ring	amul											0	0
emptyString	100	1	1	91	96					1	13	hp		248	302										armo												0	0
emptyString	100	1	1	91	96					1	13	hp		248	302										weap												0	0
emptyString	100	1	1	91	96					1	13	hp		496	605										ring	amul											0	0
emptyString	100	1	1	92	97					1	13	hp		275	335										armo												0	0
emptyString	100	1	1	92	97					1	13	hp		275	335										weap												0	0
emptyString	100	1	1	92	97					1	13	hp		550	670										ring	amul											0	0
emptyString	100	1	1	93	98					1	13	hp		305	370										armo												0	0
emptyString	100	1	1	93	98					1	13	hp		305	370										weap												0	0
emptyString	100	1	1	93	98					1	13	hp		610	741										ring	amul											0	0
emptyString	100	1	1	94	99					1	13	hp		338	410										armo												0	0
emptyString	100	1	1	94	99					1	13	hp		338	410										weap												0	0
emptyString	100	1	1	94	99					1	13	hp		676	820										ring	amul											0	0
emptyString	100	1	1	95	99					1	13	hp		374	453										armo												0	0
emptyString	100	1	1	95	99					1	13	hp		374	453										weap												0	0
emptyString	100	1	1	95	99					1	13	hp		748	906										ring	amul											0	0
emptyString	100	1	1	96	99					1	13	hp		413	500										armo												0	0
emptyString	100	1	1	96	99					1	13	hp		413	500										weap												0	0
emptyString	100	1	1	96	99					1	13	hp		827	1001										ring	amul											0	0
emptyString	100	1	1	97	99					1	13	hp		457	553										armo												0	0
emptyString	100	1	1	97	99					1	13	hp		457	553										weap												0	0
emptyString	100	1	1	97	99					1	13	hp		914	1106										ring	amul											0	0
emptyString	100	1	1	98	99					1	13	hp		505	610										armo												0	0
emptyString	100	1	1	98	99					1	13	hp		505	610										weap												0	0
emptyString	100	1	1	98	99					1	13	hp		1010	1221										ring	amul											0	0
emptyString	100	1	1	99	99					1	13	hp		558	674										armo												0	0
emptyString	100	1	1	99	99					1	13	hp		558	674										weap												0	0
emptyString	100	1	1	99	99					1	13	hp		1116	1348										ring	amul											0	0
emptyString	100	1	1	30	55					1	14	hp%		4	6										armo												0	0
emptyString	100	1	1	30	55					1	14	hp%		4	6										weap												0	0
emptyString	100	1	1	30	55					1	14	hp%		8	12										ring	amul											0	0
emptyString	100	1	1	35	60					1	14	hp%		5	7										armo												0	0
emptyString	100	1	1	35	60					1	14	hp%		5	7										weap												0	0
emptyString	100	1	1	35	60					1	14	hp%		10	14										ring	amul											0	0
emptyString	100	1	1	40	65					1	14	hp%		6	8										armo												0	0
emptyString	100	1	1	40	65					1	14	hp%		6	8										weap												0	0
emptyString	100	1	1	40	65					1	14	hp%		12	17										ring	amul											0	0
emptyString	100	1	1	45	70					1	14	hp%		7	9										armo												0	0
emptyString	100	1	1	45	70					1	14	hp%		7	9										weap												0	0
emptyString	100	1	1	45	70					1	14	hp%		14	19										ring	amul											0	0
emptyString	100	1	1	50	72					1	14	hp%		8	11										armo												0	0
emptyString	100	1	1	50	72					1	14	hp%		8	11										weap												0	0
emptyString	100	1	1	50	72					1	14	hp%		17	23										ring	amul											0	0
emptyString	100	1	1	55	74					1	14	hp%		10	13										armo												0	0
emptyString	100	1	1	55	74					1	14	hp%		10	13										weap												0	0
emptyString	100	1	1	55	74					1	14	hp%		20	26										ring	amul											0	0
emptyString	100	1	1	60	76					1	14	hp%		11	15										armo												0	0
emptyString	100	1	1	60	76					1	14	hp%		11	15										weap												0	0
emptyString	100	1	1	60	76					1	14	hp%		23	30										ring	amul											0	0
emptyString	100	1	1	65	78					1	14	hp%		13	17										armo												0	0
emptyString	100	1	1	65	78					1	14	hp%		13	17										weap												0	0
emptyString	100	1	1	65	78					1	14	hp%		26	34										ring	amul											0	0
emptyString	100	1	1	70	80					1	14	hp%		15	19										armo												0	0
emptyString	100	1	1	70	80					1	14	hp%		15	19										weap												0	0
emptyString	100	1	1	70	80					1	14	hp%		30	39										ring	amul											0	0
emptyString	100	1	1	72	82					1	14	hp%		17	22										armo												0	0
emptyString	100	1	1	72	82					1	14	hp%		17	22										weap												0	0
emptyString	100	1	1	72	82					1	14	hp%		35	44										ring	amul											0	0
emptyString	100	1	1	74	84					1	14	hp%		19	25										armo												0	0
emptyString	100	1	1	74	84					1	14	hp%		19	25										weap												0	0
emptyString	100	1	1	74	84					1	14	hp%		39	50										ring	amul											0	0
emptyString	100	1	1	76	86					1	14	hp%		22	28										armo												0	0
emptyString	100	1	1	76	86					1	14	hp%		22	28										weap												0	0
emptyString	100	1	1	76	86					1	14	hp%		45	56										ring	amul											0	0
emptyString	100	1	1	78	88					1	14	hp%		25	31										armo												0	0
emptyString	100	1	1	78	88					1	14	hp%		25	31										weap												0	0
emptyString	100	1	1	78	88					1	14	hp%		50	63										ring	amul											0	0
emptyString	100	1	1	80	90					1	14	hp%		28	35										armo												0	0
emptyString	100	1	1	80	90					1	14	hp%		28	35										weap												0	0
emptyString	100	1	1	80	90					1	14	hp%		57	70										ring	amul											0	0
emptyString	100	1	1	82	91					1	14	hp%		31	39										armo												0	0
emptyString	100	1	1	82	91					1	14	hp%		31	39										weap												0	0
emptyString	100	1	1	82	91					1	14	hp%		63	79										ring	amul											0	0
emptyString	100	1	1	84	92					1	14	hp%		35	44										armo												0	0
emptyString	100	1	1	84	92					1	14	hp%		35	44										weap												0	0
emptyString	100	1	1	84	92					1	14	hp%		71	88										ring	amul											0	0
emptyString	100	1	1	86	93					1	14	hp%		39	49										armo												0	0
emptyString	100	1	1	86	93					1	14	hp%		39	49										weap												0	0
emptyString	100	1	1	86	93					1	14	hp%		79	98										ring	amul											0	0
emptyString	100	1	1	88	94					1	14	hp%		44	54										armo												0	0
emptyString	100	1	1	88	94					1	14	hp%		44	54										weap												0	0
emptyString	100	1	1	88	94					1	14	hp%		89	109										ring	amul											0	0
emptyString	100	1	1	90	95					1	14	hp%		49	60										armo												0	0
emptyString	100	1	1	90	95					1	14	hp%		49	60										weap												0	0
emptyString	100	1	1	90	95					1	14	hp%		99	121										ring	amul											0	0
emptyString	100	1	1	91	96					1	14	hp%		55	67										armo												0	0
emptyString	100	1	1	91	96					1	14	hp%		55	67										weap												0	0
emptyString	100	1	1	91	96					1	14	hp%		110	134										ring	amul											0	0
emptyString	100	1	1	92	97					1	14	hp%		61	74										armo												0	0
emptyString	100	1	1	92	97					1	14	hp%		61	74										weap												0	0
emptyString	100	1	1	92	97					1	14	hp%		122	149										ring	amul											0	0
emptyString	100	1	1	93	98					1	14	hp%		68	82										armo												0	0
emptyString	100	1	1	93	98					1	14	hp%		68	82										weap												0	0
emptyString	100	1	1	93	98					1	14	hp%		136	165										ring	amul											0	0
emptyString	100	1	1	94	99					1	14	hp%		75	91										armo												0	0
emptyString	100	1	1	94	99					1	14	hp%		75	91										weap												0	0
emptyString	100	1	1	94	99					1	14	hp%		150	183										ring	amul											0	0
emptyString	100	1	1	95	99					1	14	hp%		83	101										armo												0	0
emptyString	100	1	1	95	99					1	14	hp%		83	101										weap												0	0
emptyString	100	1	1	95	99					1	14	hp%		167	202										ring	amul											0	0
emptyString	100	1	1	96	99					1	14	hp%		92	112										armo												0	0
emptyString	100	1	1	96	99					1	14	hp%		92	112										weap												0	0
emptyString	100	1	1	96	99					1	14	hp%		184	224										ring	amul											0	0
emptyString	100	1	1	97	99					1	14	hp%		102	124										armo												0	0
emptyString	100	1	1	97	99					1	14	hp%		102	124										weap												0	0
emptyString	100	1	1	97	99					1	14	hp%		204	248										ring	amul											0	0
emptyString	100	1	1	98	99					1	14	hp%		113	137										armo												0	0
emptyString	100	1	1	98	99					1	14	hp%		113	137										weap												0	0
emptyString	100	1	1	98	99					1	14	hp%		226	274										ring	amul											0	0
emptyString	100	1	1	99	99					1	14	hp%		125	151										armo												0	0
emptyString	100	1	1	99	99					1	14	hp%		125	151										weap												0	0
emptyString	100	1	1	99	99					1	14	hp%		250	302										ring	amul											0	0
emptyString	100	1	1	1	25					1	15	att		50	150										weap												0	0
emptyString	100	1	1	1	25					1	15	att		20	30										armo												0	0
emptyString	100	1	1	1	25					1	15	att		20	30										ring	amul											0	0
emptyString	100	1	1	5	30					1	15	att		100	200										weap												0	0
emptyString	100	1	1	5	30					1	15	att		25	35										armo												0	0
emptyString	100	1	1	5	30					1	15	att		25	35										ring	amul											0	0
emptyString	100	1	1	10	35					1	15	att		150	250										weap												0	0
emptyString	100	1	1	10	35					1	15	att		30	40										armo												0	0
emptyString	100	1	1	10	35					1	15	att		30	40										ring	amul											0	0
emptyString	100	1	1	15	40					1	15	att		200	300										weap												0	0
emptyString	100	1	1	15	40					1	15	att		35	45										armo												0	0
emptyString	100	1	1	15	40					1	15	att		35	45										ring	amul											0	0
emptyString	100	1	1	20	45					1	15	att		250	350										weap												0	0
emptyString	100	1	1	20	45					1	15	att		40	50										armo												0	0
emptyString	100	1	1	20	45					1	15	att		40	50										ring	amul											0	0
emptyString	100	1	1	25	50					1	15	att		300	400										weap												0	0
emptyString	100	1	1	25	50					1	15	att		45	55										armo												0	0
emptyString	100	1	1	25	50					1	15	att		45	55										ring	amul											0	0
emptyString	100	1	1	30	55					1	15	att		350	450										weap												0	0
emptyString	100	1	1	30	55					1	15	att		50	60										armo												0	0
emptyString	100	1	1	30	55					1	15	att		50	60										ring	amul											0	0
emptyString	100	1	1	35	60					1	15	att		400	500										weap												0	0
emptyString	100	1	1	35	60					1	15	att		55	65										armo												0	0
emptyString	100	1	1	35	60					1	15	att		55	65										ring	amul											0	0
emptyString	100	1	1	40	65					1	15	att		450	550										weap												0	0
emptyString	100	1	1	40	65					1	15	att		60	70										armo												0	0
emptyString	100	1	1	40	65					1	15	att		60	70										ring	amul											0	0
emptyString	100	1	1	45	70					1	15	att		500	600										weap												0	0
emptyString	100	1	1	45	70					1	15	att		65	75										armo												0	0
emptyString	100	1	1	45	70					1	15	att		65	75										ring	amul											0	0
emptyString	100	1	1	50	72					1	15	att		550	650										weap												0	0
emptyString	100	1	1	50	72					1	15	att		70	80										armo												0	0
emptyString	100	1	1	50	72					1	15	att		70	80										ring	amul											0	0
emptyString	100	1	1	55	74					1	15	att		600	700										weap												0	0
emptyString	100	1	1	55	74					1	15	att		75	85										armo												0	0
emptyString	100	1	1	55	74					1	15	att		75	85										ring	amul											0	0
emptyString	100	1	1	60	76					1	15	att		650	750										weap												0	0
emptyString	100	1	1	60	76					1	15	att		80	90										armo												0	0
emptyString	100	1	1	60	76					1	15	att		80	90										ring	amul											0	0
emptyString	100	1	1	65	78					1	15	att		700	800										weap												0	0
emptyString	100	1	1	65	78					1	15	att		85	95										armo												0	0
emptyString	100	1	1	65	78					1	15	att		85	95										ring	amul											0	0
emptyString	100	1	1	70	80					1	15	att		750	850										weap												0	0
emptyString	100	1	1	70	80					1	15	att		90	100										armo												0	0
emptyString	100	1	1	70	80					1	15	att		90	100										ring	amul											0	0
emptyString	100	1	1	72	82					1	15	att		800	900										weap												0	0
emptyString	100	1	1	72	82					1	15	att		95	105										armo												0	0
emptyString	100	1	1	72	82					1	15	att		95	105										ring	amul											0	0
emptyString	100	1	1	74	84					1	15	att		850	950										weap												0	0
emptyString	100	1	1	74	84					1	15	att		100	110										armo												0	0
emptyString	100	1	1	74	84					1	15	att		100	110										ring	amul											0	0
emptyString	100	1	1	76	86					1	15	att		900	1000										weap												0	0
emptyString	100	1	1	76	86					1	15	att		105	115										armo												0	0
emptyString	100	1	1	76	86					1	15	att		105	115										ring	amul											0	0
emptyString	100	1	1	78	88					1	15	att		950	1050										weap												0	0
emptyString	100	1	1	78	88					1	15	att		110	120										armo												0	0
emptyString	100	1	1	78	88					1	15	att		110	120										ring	amul											0	0
emptyString	100	1	1	80	90					1	15	att		1000	1100										weap												0	0
emptyString	100	1	1	80	90					1	15	att		115	125										armo												0	0
emptyString	100	1	1	80	90					1	15	att		115	125										ring	amul											0	0
emptyString	100	1	1	82	91					1	15	att		1050	1150										weap												0	0
emptyString	100	1	1	82	91					1	15	att		120	130										armo												0	0
emptyString	100	1	1	82	91					1	15	att		120	130										ring	amul											0	0
emptyString	100	1	1	84	92					1	15	att		1100	1200										weap												0	0
emptyString	100	1	1	84	92					1	15	att		125	135										armo												0	0
emptyString	100	1	1	84	92					1	15	att		125	135										ring	amul											0	0
emptyString	100	1	1	86	93					1	15	att		1150	1250										weap												0	0
emptyString	100	1	1	86	93					1	15	att		130	140										armo												0	0
emptyString	100	1	1	86	93					1	15	att		130	140										ring	amul											0	0
emptyString	100	1	1	88	94					1	15	att		1200	1300										weap												0	0
emptyString	100	1	1	88	94					1	15	att		135	145										armo												0	0
emptyString	100	1	1	88	94					1	15	att		135	145										ring	amul											0	0
emptyString	100	1	1	90	95					1	15	att		1250	1350										weap												0	0
emptyString	100	1	1	90	95					1	15	att		140	150										armo												0	0
emptyString	100	1	1	90	95					1	15	att		140	150										ring	amul											0	0
emptyString	100	1	1	91	96					1	15	att		1300	1400										weap												0	0
emptyString	100	1	1	91	96					1	15	att		145	155										armo												0	0
emptyString	100	1	1	91	96					1	15	att		145	155										ring	amul											0	0
emptyString	100	1	1	92	97					1	15	att		1350	1450										weap												0	0
emptyString	100	1	1	92	97					1	15	att		150	160										armo												0	0
emptyString	100	1	1	92	97					1	15	att		150	160										ring	amul											0	0
emptyString	100	1	1	93	98					1	15	att		1400	1500										weap												0	0
emptyString	100	1	1	93	98					1	15	att		155	165										armo												0	0
emptyString	100	1	1	93	98					1	15	att		155	165										ring	amul											0	0
emptyString	100	1	1	94	99					1	15	att		1450	1550										weap												0	0
emptyString	100	1	1	94	99					1	15	att		160	170										armo												0	0
emptyString	100	1	1	94	99					1	15	att		160	170										ring	amul											0	0
emptyString	100	1	1	95	99					1	15	att		1500	1600										weap												0	0
emptyString	100	1	1	95	99					1	15	att		165	175										armo												0	0
emptyString	100	1	1	95	99					1	15	att		165	175										ring	amul											0	0
emptyString	100	1	1	96	99					1	15	att		1550	1650										weap												0	0
emptyString	100	1	1	96	99					1	15	att		170	180										armo												0	0
emptyString	100	1	1	96	99					1	15	att		170	180										ring	amul											0	0
emptyString	100	1	1	97	99					1	15	att		1600	1700										weap												0	0
emptyString	100	1	1	97	99					1	15	att		175	185										armo												0	0
emptyString	100	1	1	97	99					1	15	att		175	185										ring	amul											0	0
emptyString	100	1	1	98	99					1	15	att		1650	1750										weap												0	0
emptyString	100	1	1	98	99					1	15	att		180	190										armo												0	0
emptyString	100	1	1	98	99					1	15	att		180	190										ring	amul											0	0
emptyString	100	1	1	99	99					1	15	att		1700	1800										weap												0	0
emptyString	100	1	1	99	99					1	15	att		185	195										armo												0	0
emptyString	100	1	1	99	99					1	15	att		185	195										ring	amul											0	0
emptyString	100	1	1	1	25					1	16	block		17	42										shld												0	0
emptyString	100	1	1	1	25					1	17	dmg%		2	7										weap												0	0
emptyString	100	1	1	1	25					1	17	dmg%		2	4										armo												0	0
emptyString	100	1	1	1	25					1	17	dmg%		2	4										ring	amul											0	0
emptyString	100	1	1	5	30					1	17	dmg%		5	10										weap												0	0
emptyString	100	1	1	5	30					1	17	dmg%		3	5										armo												0	0
emptyString	100	1	1	5	30					1	17	dmg%		3	5										ring	amul											0	0
emptyString	100	1	1	10	35					1	17	dmg%		7	13										weap												0	0
emptyString	100	1	1	10	35					1	17	dmg%		4	6										armo												0	0
emptyString	100	1	1	10	35					1	17	dmg%		4	6										ring	amul											0	0
emptyString	100	1	1	15	40					1	17	dmg%		10	17										weap												0	0
emptyString	100	1	1	15	40					1	17	dmg%		5	7										armo												0	0
emptyString	100	1	1	15	40					1	17	dmg%		5	7										ring	amul											0	0
emptyString	100	1	1	20	45					1	17	dmg%		14	21										weap												0	0
emptyString	100	1	1	20	45					1	17	dmg%		6	9										armo												0	0
emptyString	100	1	1	20	45					1	17	dmg%		6	9										ring	amul											0	0
emptyString	100	1	1	25	50					1	17	dmg%		17	25										weap												0	0
emptyString	100	1	1	25	50					1	17	dmg%		8	11										armo												0	0
emptyString	100	1	1	25	50					1	17	dmg%		8	11										ring	amul											0	0
emptyString	100	1	1	30	55					1	17	dmg%		21	30										weap												0	0
emptyString	100	1	1	30	55					1	17	dmg%		9	13										armo												0	0
emptyString	100	1	1	30	55					1	17	dmg%		9	13										ring	amul											0	0
emptyString	100	1	1	35	60					1	17	dmg%		26	35										weap												0	0
emptyString	100	1	1	35	60					1	17	dmg%		11	15										armo												0	0
emptyString	100	1	1	35	60					1	17	dmg%		11	15										ring	amul											0	0
emptyString	100	1	1	40	65					1	17	dmg%		31	41										weap												0	0
emptyString	100	1	1	40	65					1	17	dmg%		13	17										armo												0	0
emptyString	100	1	1	40	65					1	17	dmg%		13	17										ring	amul											0	0
emptyString	100	1	1	45	70					1	17	dmg%		36	48										weap												0	0
emptyString	100	1	1	45	70					1	17	dmg%		15	20										armo												0	0
emptyString	100	1	1	45	70					1	17	dmg%		15	20										ring	amul											0	0
emptyString	100	1	1	50	72					1	17	dmg%		42	55										weap												0	0
emptyString	100	1	1	50	72					1	17	dmg%		17	23										armo												0	0
emptyString	100	1	1	50	72					1	17	dmg%		17	23										ring	amul											0	0
emptyString	100	1	1	55	74					1	17	dmg%		48	63										weap												0	0
emptyString	100	1	1	55	74					1	17	dmg%		20	26										armo												0	0
emptyString	100	1	1	55	74					1	17	dmg%		20	26										ring	amul											0	0
emptyString	100	1	1	60	76					1	17	dmg%		55	71										weap												0	0
emptyString	100	1	1	60	76					1	17	dmg%		23	29										armo												0	0
emptyString	100	1	1	60	76					1	17	dmg%		23	29										ring	amul											0	0
emptyString	100	1	1	65	78					1	17	dmg%		63	81										weap												0	0
emptyString	100	1	1	65	78					1	17	dmg%		26	33										armo												0	0
emptyString	100	1	1	65	78					1	17	dmg%		26	33										ring	amul											0	0
emptyString	100	1	1	70	80					1	17	dmg%		72	91										weap												0	0
emptyString	100	1	1	70	80					1	17	dmg%		29	37										armo												0	0
emptyString	100	1	1	70	80					1	17	dmg%		29	37										ring	amul											0	0
emptyString	100	1	1	72	82					1	17	dmg%		81	102										weap												0	0
emptyString	100	1	1	72	82					1	17	dmg%		33	42										armo												0	0
emptyString	100	1	1	72	82					1	17	dmg%		33	42										ring	amul											0	0
emptyString	100	1	1	74	84					1	17	dmg%		92	115										weap												0	0
emptyString	100	1	1	74	84					1	17	dmg%		37	47										armo												0	0
emptyString	100	1	1	74	84					1	17	dmg%		37	47										ring	amul											0	0
emptyString	100	1	1	76	86					1	17	dmg%		103	129										weap												0	0
emptyString	100	1	1	76	86					1	17	dmg%		42	52										armo												0	0
emptyString	100	1	1	76	86					1	17	dmg%		42	52										ring	amul											0	0
emptyString	100	1	1	78	88					1	17	dmg%		116	144										weap												0	0
emptyString	100	1	1	78	88					1	17	dmg%		47	58										armo												0	0
emptyString	100	1	1	78	88					1	17	dmg%		47	58										ring	amul											0	0
emptyString	100	1	1	80	90					1	17	dmg%		130	160										weap												0	0
emptyString	100	1	1	80	90					1	17	dmg%		53	65										armo												0	0
emptyString	100	1	1	80	90					1	17	dmg%		53	65										ring	amul											0	0
emptyString	100	1	1	82	91					1	17	dmg%		145	179										weap												0	0
emptyString	100	1	1	82	91					1	17	dmg%		59	72										armo												0	0
emptyString	100	1	1	82	91					1	17	dmg%		59	72										ring	amul											0	0
emptyString	100	1	1	84	92					1	17	dmg%		162	199										weap												0	0
emptyString	100	1	1	84	92					1	17	dmg%		66	80										armo												0	0
emptyString	100	1	1	84	92					1	17	dmg%		66	80										ring	amul											0	0
emptyString	100	1	1	86	93					1	17	dmg%		181	221										weap												0	0
emptyString	100	1	1	86	93					1	17	dmg%		73	89										armo												0	0
emptyString	100	1	1	86	93					1	17	dmg%		73	89										ring	amul											0	0
emptyString	100	1	1	88	94					1	17	dmg%		201	246										weap												0	0
emptyString	100	1	1	88	94					1	17	dmg%		81	99										armo												0	0
emptyString	100	1	1	88	94					1	17	dmg%		81	99										ring	amul											0	0
emptyString	100	1	1	90	95					1	17	dmg%		223	272										weap												0	0
emptyString	100	1	1	90	95					1	17	dmg%		90	110										armo												0	0
emptyString	100	1	1	90	95					1	17	dmg%		90	110										ring	amul											0	0
emptyString	100	1	1	91	96					1	17	dmg%		248	302										weap												0	0
emptyString	100	1	1	91	96					1	17	dmg%		100	122										armo												0	0
emptyString	100	1	1	91	96					1	17	dmg%		100	122										ring	amul											0	0
emptyString	100	1	1	92	97					1	17	dmg%		275	335										weap												0	0
emptyString	100	1	1	92	97					1	17	dmg%		111	135										armo												0	0
emptyString	100	1	1	92	97					1	17	dmg%		111	135										ring	amul											0	0
emptyString	100	1	1	93	98					1	17	dmg%		305	370										weap												0	0
emptyString	100	1	1	93	98					1	17	dmg%		123	149										armo												0	0
emptyString	100	1	1	93	98					1	17	dmg%		123	149										ring	amul											0	0
emptyString	100	1	1	94	99					1	17	dmg%		338	410										weap												0	0
emptyString	100	1	1	94	99					1	17	dmg%		136	165										armo												0	0
emptyString	100	1	1	94	99					1	17	dmg%		136	165										ring	amul											0	0
emptyString	100	1	1	95	99					1	17	dmg%		374	453										weap												0	0
emptyString	100	1	1	95	99					1	17	dmg%		150	182										armo												0	0
emptyString	100	1	1	95	99					1	17	dmg%		150	182										ring	amul											0	0
emptyString	100	1	1	96	99					1	17	dmg%		413	500										weap												0	0
emptyString	100	1	1	96	99					1	17	dmg%		166	201										armo												0	0
emptyString	100	1	1	96	99					1	17	dmg%		166	201										ring	amul											0	0
emptyString	100	1	1	97	99					1	17	dmg%		457	553										weap												0	0
emptyString	100	1	1	97	99					1	17	dmg%		183	222										armo												0	0
emptyString	100	1	1	97	99					1	17	dmg%		183	222										ring	amul											0	0
emptyString	100	1	1	98	99					1	17	dmg%		505	610										weap												0	0
emptyString	100	1	1	98	99					1	17	dmg%		203	245										armo												0	0
emptyString	100	1	1	98	99					1	17	dmg%		203	245										ring	amul											0	0
emptyString	100	1	1	99	99					1	17	dmg%		558	674										weap												0	0
emptyString	100	1	1	99	99					1	17	dmg%		224	270										armo												0	0
emptyString	100	1	1	99	99					1	17	dmg%		224	270										ring	amul											0	0
emptyString	100	1	1	20	45					1	18	res-fire		1	3										armo												0	0
emptyString	100	1	1	20	45					1	18	res-fire		1	3										weap												0	0
emptyString	100	1	1	20	45					1	18	res-fire		2	7										ring	amul											0	0
emptyString	100	1	1	25	50					1	18	res-fire		2	3										armo												0	0
emptyString	100	1	1	25	50					1	18	res-fire		2	3										weap												0	0
emptyString	100	1	1	25	50					1	18	res-fire		5	9										ring	amul											0	0
emptyString	100	1	1	30	55					1	18	res-fire		2	4										armo												0	0
emptyString	100	1	1	30	55					1	18	res-fire		2	4										weap												0	0
emptyString	100	1	1	30	55					1	18	res-fire		7	11										ring	amul											0	0
emptyString	100	1	1	35	60					1	18	res-fire		3	5										armo												0	0
emptyString	100	1	1	35	60					1	18	res-fire		3	5										weap												0	0
emptyString	100	1	1	35	60					1	18	res-fire		9	13										ring	amul											0	0
emptyString	100	1	1	40	65					1	18	res-fire		4	6										armo												0	0
emptyString	100	1	1	40	65					1	18	res-fire		4	6										weap												0	0
emptyString	100	1	1	40	65					1	18	res-fire		11	15										ring	amul											0	0
emptyString	100	1	1	45	70					1	18	res-fire		5	7										armo												0	0
emptyString	100	1	1	45	70					1	18	res-fire		5	7										weap												0	0
emptyString	100	1	1	45	70					1	18	res-fire		13	17										ring	amul											0	0
emptyString	100	1	1	50	72					1	18	res-fire		6	7										armo												0	0
emptyString	100	1	1	50	72					1	18	res-fire		6	7										weap												0	0
emptyString	100	1	1	50	72					1	18	res-fire		15	19										ring	amul											0	0
emptyString	100	1	1	55	74					1	18	res-fire		7	8										armo												0	0
emptyString	100	1	1	55	74					1	18	res-fire		7	8										weap												0	0
emptyString	100	1	1	55	74					1	18	res-fire		17	21										ring	amul											0	0
emptyString	100	1	1	60	76					1	18	res-fire		7	9										armo												0	0
emptyString	100	1	1	60	76					1	18	res-fire		7	9										weap												0	0
emptyString	100	1	1	60	76					1	18	res-fire		19	22										ring	amul											0	0
emptyString	100	1	1	65	78					1	18	res-fire		8	9										armo												0	0
emptyString	100	1	1	65	78					1	18	res-fire		8	9										weap												0	0
emptyString	100	1	1	65	78					1	18	res-fire		20	24										ring	amul											0	0
emptyString	100	1	1	70	80					1	18	res-fire		9	10										armo												0	0
emptyString	100	1	1	70	80					1	18	res-fire		9	10										weap												0	0
