Name	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	multiply	add
emptyString	100	1	1	84	92					1	109	enr		55	60										armo												0	0
emptyString	100	1	1	84	92					1	109	enr		33	36										weap												0	0
emptyString	100	1	1	84	92					1	109	enr		22	24										ring	amul											0	0
emptyString	100	1	1	86	93					1	109	enr		57	62										armo												0	0
emptyString	100	1	1	86	93					1	109	enr		34	37										weap												0	0
emptyString	100	1	1	86	93					1	109	enr		23	25										ring	amul											0	0
emptyString	100	1	1	88	94					1	109	enr		60	65										armo												0	0
emptyString	100	1	1	88	94					1	109	enr		36	39										weap												0	0
emptyString	100	1	1	88	94					1	109	enr		24	26										ring	amul											0	0
emptyString	100	1	1	90	95					1	109	enr		62	67										armo												0	0
emptyString	100	1	1	90	95					1	109	enr		37	40										weap												0	0
emptyString	100	1	1	90	95					1	109	enr		25	27										ring	amul											0	0
emptyString	100	1	1	91	96					1	109	enr		65	70										armo												0	0
emptyString	100	1	1	91	96					1	109	enr		39	42										weap												0	0
emptyString	100	1	1	91	96					1	109	enr		26	28										ring	amul											0	0
emptyString	100	1	1	92	97					1	109	enr		67	72										armo												0	0
emptyString	100	1	1	92	97					1	109	enr		40	43										weap												0	0
emptyString	100	1	1	92	97					1	109	enr		27	29										ring	amul											0	0
emptyString	100	1	1	93	98					1	109	enr		70	75										armo												0	0
emptyString	100	1	1	93	98					1	109	enr		42	45										weap												0	0
emptyString	100	1	1	93	98					1	109	enr		28	30										ring	amul											0	0
emptyString	100	1	1	94	99					1	109	enr		72	77										armo												0	0
emptyString	100	1	1	94	99					1	109	enr		43	46										weap												0	0
emptyString	100	1	1	94	99					1	109	enr		29	31										ring	amul											0	0
emptyString	100	1	1	95	99					1	109	enr		75	80										armo												0	0
emptyString	100	1	1	95	99					1	109	enr		45	48										weap												0	0
emptyString	100	1	1	95	99					1	109	enr		30	32										ring	amul											0	0
emptyString	100	1	1	96	99					1	109	enr		77	82										armo												0	0
emptyString	100	1	1	96	99					1	109	enr		46	49										weap												0	0
emptyString	100	1	1	96	99					1	109	enr		31	33										ring	amul											0	0
emptyString	100	1	1	97	99					1	109	enr		80	85										armo												0	0
emptyString	100	1	1	97	99					1	109	enr		48	51										weap												0	0
emptyString	100	1	1	97	99					1	109	enr		32	34										ring	amul											0	0
emptyString	100	1	1	98	99					1	109	enr		82	87										armo												0	0
emptyString	100	1	1	98	99					1	109	enr		49	52										weap												0	0
emptyString	100	1	1	98	99					1	109	enr		33	35										ring	amul											0	0
emptyString	100	1	1	99	99					1	109	enr		85	90										armo												0	0
emptyString	100	1	1	99	99					1	109	enr		51	54										weap												0	0
emptyString	100	1	1	99	99					1	109	enr		34	36										ring	amul											0	0
emptyString	100	1	1	1	25					1	110	mana		2	7										armo												0	0
emptyString	100	1	1	1	25					1	110	mana		2	7										weap												0	0
emptyString	100	1	1	1	25					1	110	mana		5	15										ring	amul											0	0
emptyString	100	1	1	5	30					1	110	mana		5	10										armo												0	0
emptyString	100	1	1	5	30					1	110	mana		5	10										weap												0	0
emptyString	100	1	1	5	30					1	110	mana		10	21										ring	amul											0	0
emptyString	100	1	1	10	35					1	110	mana		7	13										armo												0	0
emptyString	100	1	1	10	35					1	110	mana		7	13										weap												0	0
emptyString	100	1	1	10	35					1	110	mana		15	27										ring	amul											0	0
emptyString	100	1	1	15	40					1	110	mana		10	17										armo												0	0
emptyString	100	1	1	15	40					1	110	mana		10	17										weap												0	0
emptyString	100	1	1	15	40					1	110	mana		21	34										ring	amul											0	0
emptyString	100	1	1	20	45					1	110	mana		14	21										armo												0	0
emptyString	100	1	1	20	45					1	110	mana		14	21										weap												0	0
emptyString	100	1	1	20	45					1	110	mana		28	42										ring	amul											0	0
emptyString	100	1	1	25	50					1	110	mana		17	25										armo												0	0
emptyString	100	1	1	25	50					1	110	mana		17	25										weap												0	0
emptyString	100	1	1	25	50					1	110	mana		35	51										ring	amul											0	0
emptyString	100	1	1	30	55					1	110	mana		21	30										armo												0	0
emptyString	100	1	1	30	55					1	110	mana		21	30										weap												0	0
emptyString	100	1	1	30	55					1	110	mana		43	61										ring	amul											0	0
emptyString	100	1	1	35	60					1	110	mana		26	35										armo												0	0
emptyString	100	1	1	35	60					1	110	mana		26	35										weap												0	0
emptyString	100	1	1	35	60					1	110	mana		52	71										ring	amul											0	0
emptyString	100	1	1	40	65					1	110	mana		31	41										armo												0	0
emptyString	100	1	1	40	65					1	110	mana		31	41										weap												0	0
emptyString	100	1	1	40	65					1	110	mana		62	83										ring	amul											0	0
emptyString	100	1	1	45	70					1	110	mana		36	48										armo												0	0
emptyString	100	1	1	45	70					1	110	mana		36	48										weap												0	0
emptyString	100	1	1	45	70					1	110	mana		72	96										ring	amul											0	0
emptyString	100	1	1	50	72					1	110	mana		42	55										armo												0	0
emptyString	100	1	1	50	72					1	110	mana		42	55										weap												0	0
emptyString	100	1	1	50	72					1	110	mana		84	110										ring	amul											0	0
emptyString	100	1	1	55	74					1	110	mana		48	63										armo												0	0
emptyString	100	1	1	55	74					1	110	mana		48	63										weap												0	0
emptyString	100	1	1	55	74					1	110	mana		97	126										ring	amul											0	0
emptyString	100	1	1	60	76					1	110	mana		55	71										armo												0	0
emptyString	100	1	1	60	76					1	110	mana		55	71										weap												0	0
emptyString	100	1	1	60	76					1	110	mana		111	143										ring	amul											0	0
emptyString	100	1	1	65	78					1	110	mana		63	81										armo												0	0
emptyString	100	1	1	65	78					1	110	mana		63	81										weap												0	0
emptyString	100	1	1	65	78					1	110	mana		127	162										ring	amul											0	0
emptyString	100	1	1	70	80					1	110	mana		72	91										armo												0	0
emptyString	100	1	1	70	80					1	110	mana		72	91										weap												0	0
emptyString	100	1	1	70	80					1	110	mana		144	182										ring	amul											0	0
emptyString	100	1	1	72	82					1	110	mana		81	102										armo												0	0
emptyString	100	1	1	72	82					1	110	mana		81	102										weap												0	0
emptyString	100	1	1	72	82					1	110	mana		163	205										ring	amul											0	0
emptyString	100	1	1	74	84					1	110	mana		92	115										armo												0	0
emptyString	100	1	1	74	84					1	110	mana		92	115										weap												0	0
emptyString	100	1	1	74	84					1	110	mana		184	230										ring	amul											0	0
emptyString	100	1	1	76	86					1	110	mana		103	129										armo												0	0
emptyString	100	1	1	76	86					1	110	mana		103	129										weap												0	0
emptyString	100	1	1	76	86					1	110	mana		207	258										ring	amul											0	0
emptyString	100	1	1	78	88					1	110	mana		116	144										armo												0	0
emptyString	100	1	1	78	88					1	110	mana		116	144										weap												0	0
emptyString	100	1	1	78	88					1	110	mana		232	288										ring	amul											0	0
emptyString	100	1	1	80	90					1	110	mana		130	160										armo												0	0
emptyString	100	1	1	80	90					1	110	mana		130	160										weap												0	0
emptyString	100	1	1	80	90					1	110	mana		260	321										ring	amul											0	0
emptyString	100	1	1	82	91					1	110	mana		145	179										armo												0	0
emptyString	100	1	1	82	91					1	110	mana		145	179										weap												0	0
emptyString	100	1	1	82	91					1	110	mana		291	358										ring	amul											0	0
emptyString	100	1	1	84	92					1	110	mana		162	199										armo												0	0
emptyString	100	1	1	84	92					1	110	mana		162	199										weap												0	0
emptyString	100	1	1	84	92					1	110	mana		325	399										ring	amul											0	0
emptyString	100	1	1	86	93					1	110	mana		181	221										armo												0	0
emptyString	100	1	1	86	93					1	110	mana		181	221										weap												0	0
emptyString	100	1	1	86	93					1	110	mana		362	443										ring	amul											0	0
emptyString	100	1	1	88	94					1	110	mana		201	246										armo												0	0
emptyString	100	1	1	88	94					1	110	mana		201	246										weap												0	0
emptyString	100	1	1	88	94					1	110	mana		402	492										ring	amul											0	0
emptyString	100	1	1	90	95					1	110	mana		223	272										armo												0	0
emptyString	100	1	1	90	95					1	110	mana		223	272										weap												0	0
emptyString	100	1	1	90	95					1	110	mana		447	545										ring	amul											0	0
emptyString	100	1	1	91	96					1	110	mana		248	302										armo												0	0
emptyString	100	1	1	91	96					1	110	mana		248	302										weap												0	0
emptyString	100	1	1	91	96					1	110	mana		496	605										ring	amul											0	0
emptyString	100	1	1	92	97					1	110	mana		275	335										armo												0	0
emptyString	100	1	1	92	97					1	110	mana		275	335										weap												0	0
emptyString	100	1	1	92	97					1	110	mana		550	670										ring	amul											0	0
emptyString	100	1	1	93	98					1	110	mana		305	370										armo												0	0
emptyString	100	1	1	93	98					1	110	mana		305	370										weap												0	0
emptyString	100	1	1	93	98					1	110	mana		610	741										ring	amul											0	0
emptyString	100	1	1	94	99					1	110	mana		338	410										armo												0	0
emptyString	100	1	1	94	99					1	110	mana		338	410										weap												0	0
emptyString	100	1	1	94	99					1	110	mana		676	820										ring	amul											0	0
emptyString	100	1	1	95	99					1	110	mana		374	453										armo												0	0
emptyString	100	1	1	95	99					1	110	mana		374	453										weap												0	0
emptyString	100	1	1	95	99					1	110	mana		748	906										ring	amul											0	0
emptyString	100	1	1	96	99					1	110	mana		413	500										armo												0	0
emptyString	100	1	1	96	99					1	110	mana		413	500										weap												0	0
emptyString	100	1	1	96	99					1	110	mana		827	1001										ring	amul											0	0
emptyString	100	1	1	97	99					1	110	mana		457	553										armo												0	0
emptyString	100	1	1	97	99					1	110	mana		457	553										weap												0	0
emptyString	100	1	1	97	99					1	110	mana		914	1106										ring	amul											0	0
emptyString	100	1	1	98	99					1	110	mana		505	610										armo												0	0
emptyString	100	1	1	98	99					1	110	mana		505	610										weap												0	0
emptyString	100	1	1	98	99					1	110	mana		1010	1221										ring	amul											0	0
emptyString	100	1	1	99	99					1	110	mana		558	674										armo												0	0
emptyString	100	1	1	99	99					1	110	mana		558	674										weap												0	0
emptyString	100	1	1	99	99					1	110	mana		1116	1348										ring	amul											0	0
emptyString	100	1	1	30	55					1	111	mana%		4	6										armo												0	0
emptyString	100	1	1	30	55					1	111	mana%		4	6										weap												0	0
emptyString	100	1	1	30	55					1	111	mana%		8	12										ring	amul											0	0
emptyString	100	1	1	35	60					1	111	mana%		5	7										armo												0	0
emptyString	100	1	1	35	60					1	111	mana%		5	7										weap												0	0
emptyString	100	1	1	35	60					1	111	mana%		10	14										ring	amul											0	0
emptyString	100	1	1	40	65					1	111	mana%		6	8										armo												0	0
emptyString	100	1	1	40	65					1	111	mana%		6	8										weap												0	0
emptyString	100	1	1	40	65					1	111	mana%		12	17										ring	amul											0	0
emptyString	100	1	1	45	70					1	111	mana%		7	9										armo												0	0
emptyString	100	1	1	45	70					1	111	mana%		7	9										weap												0	0
emptyString	100	1	1	45	70					1	111	mana%		14	19										ring	amul											0	0
emptyString	100	1	1	50	72					1	111	mana%		8	11										armo												0	0
emptyString	100	1	1	50	72					1	111	mana%		8	11										weap												0	0
emptyString	100	1	1	50	72					1	111	mana%		17	23										ring	amul											0	0
emptyString	100	1	1	55	74					1	111	mana%		10	13										armo												0	0
emptyString	100	1	1	55	74					1	111	mana%		10	13										weap												0	0
emptyString	100	1	1	55	74					1	111	mana%		20	26										ring	amul											0	0
emptyString	100	1	1	60	76					1	111	mana%		11	15										armo												0	0
emptyString	100	1	1	60	76					1	111	mana%		11	15										weap												0	0
emptyString	100	1	1	60	76					1	111	mana%		23	30										ring	amul											0	0
emptyString	100	1	1	65	78					1	111	mana%		13	17										armo												0	0
emptyString	100	1	1	65	78					1	111	mana%		13	17										weap												0	0
emptyString	100	1	1	65	78					1	111	mana%		26	34										ring	amul											0	0
emptyString	100	1	1	70	80					1	111	mana%		15	19										armo												0	0
emptyString	100	1	1	70	80					1	111	mana%		15	19										weap												0	0
emptyString	100	1	1	70	80					1	111	mana%		30	39										ring	amul											0	0
emptyString	100	1	1	72	82					1	111	mana%		17	22										armo												0	0
emptyString	100	1	1	72	82					1	111	mana%		17	22										weap												0	0
emptyString	100	1	1	72	82					1	111	mana%		35	44										ring	amul											0	0
emptyString	100	1	1	74	84					1	111	mana%		19	25										armo												0	0
emptyString	100	1	1	74	84					1	111	mana%		19	25										weap												0	0
emptyString	100	1	1	74	84					1	111	mana%		39	50										ring	amul											0	0
emptyString	100	1	1	76	86					1	111	mana%		22	28										armo												0	0
emptyString	100	1	1	76	86					1	111	mana%		22	28										weap												0	0
emptyString	100	1	1	76	86					1	111	mana%		45	56										ring	amul											0	0
emptyString	100	1	1	78	88					1	111	mana%		25	31										armo												0	0
emptyString	100	1	1	78	88					1	111	mana%		25	31										weap												0	0
emptyString	100	1	1	78	88					1	111	mana%		50	63										ring	amul											0	0
emptyString	100	1	1	80	90					1	111	mana%		28	35										armo												0	0
emptyString	100	1	1	80	90					1	111	mana%		28	35										weap												0	0
emptyString	100	1	1	80	90					1	111	mana%		57	70										ring	amul											0	0
emptyString	100	1	1	82	91					1	111	mana%		31	39										armo												0	0
emptyString	100	1	1	82	91					1	111	mana%		31	39										weap												0	0
emptyString	100	1	1	82	91					1	111	mana%		63	79										ring	amul											0	0
emptyString	100	1	1	84	92					1	111	mana%		35	44										armo												0	0
emptyString	100	1	1	84	92					1	111	mana%		35	44										weap												0	0
emptyString	100	1	1	84	92					1	111	mana%		71	88										ring	amul											0	0
emptyString	100	1	1	86	93					1	111	mana%		39	49										armo												0	0
emptyString	100	1	1	86	93					1	111	mana%		39	49										weap												0	0
emptyString	100	1	1	86	93					1	111	mana%		79	98										ring	amul											0	0
emptyString	100	1	1	88	94					1	111	mana%		44	54										armo												0	0
emptyString	100	1	1	88	94					1	111	mana%		44	54										weap												0	0
emptyString	100	1	1	88	94					1	111	mana%		89	109										ring	amul											0	0
emptyString	100	1	1	90	95					1	111	mana%		49	60										armo												0	0
emptyString	100	1	1	90	95					1	111	mana%		49	60										weap												0	0
emptyString	100	1	1	90	95					1	111	mana%		99	121										ring	amul											0	0
emptyString	100	1	1	91	96					1	111	mana%		55	67										armo												0	0
emptyString	100	1	1	91	96					1	111	mana%		55	67										weap												0	0
emptyString	100	1	1	91	96					1	111	mana%		110	134										ring	amul											0	0
emptyString	100	1	1	92	97					1	111	mana%		61	74										armo												0	0
emptyString	100	1	1	92	97					1	111	mana%		61	74										weap												0	0
emptyString	100	1	1	92	97					1	111	mana%		122	149										ring	amul											0	0
emptyString	100	1	1	93	98					1	111	mana%		68	82										armo												0	0
emptyString	100	1	1	93	98					1	111	mana%		68	82										weap												0	0
emptyString	100	1	1	93	98					1	111	mana%		136	165										ring	amul											0	0
emptyString	100	1	1	94	99					1	111	mana%		75	91										armo												0	0
emptyString	100	1	1	94	99					1	111	mana%		75	91										weap												0	0
emptyString	100	1	1	94	99					1	111	mana%		150	183										ring	amul											0	0
emptyString	100	1	1	95	99					1	111	mana%		83	101										armo												0	0
emptyString	100	1	1	95	99					1	111	mana%		83	101										weap												0	0
emptyString	100	1	1	95	99					1	111	mana%		167	202										ring	amul											0	0
emptyString	100	1	1	96	99					1	111	mana%		92	112										armo												0	0
emptyString	100	1	1	96	99					1	111	mana%		92	112										weap												0	0
emptyString	100	1	1	96	99					1	111	mana%		184	224										ring	amul											0	0
emptyString	100	1	1	97	99					1	111	mana%		102	124										armo												0	0
emptyString	100	1	1	97	99					1	111	mana%		102	124										weap												0	0
emptyString	100	1	1	97	99					1	111	mana%		204	248										ring	amul											0	0
emptyString	100	1	1	98	99					1	111	mana%		113	137										armo												0	0
emptyString	100	1	1	98	99					1	111	mana%		113	137										weap												0	0
emptyString	100	1	1	98	99					1	111	mana%		226	274										ring	amul											0	0
emptyString	100	1	1	99	99					1	111	mana%		125	151										armo												0	0
emptyString	100	1	1	99	99					1	111	mana%		125	151										weap												0	0
emptyString	100	1	1	99	99					1	111	mana%		250	302										ring	amul											0	0
emptyString	100	1	1	1	25					1	112	hp		2	7										armo												0	0
emptyString	100	1	1	1	25					1	112	hp		2	7										weap												0	0
emptyString	100	1	1	1	25					1	112	hp		5	15										ring	amul											0	0
emptyString	100	1	1	5	30					1	112	hp		5	10										armo												0	0
emptyString	100	1	1	5	30					1	112	hp		5	10										weap												0	0
emptyString	100	1	1	5	30					1	112	hp		10	21										ring	amul											0	0
emptyString	100	1	1	10	35					1	112	hp		7	13										armo												0	0
emptyString	100	1	1	10	35					1	112	hp		7	13										weap												0	0
emptyString	100	1	1	10	35					1	112	hp		15	27										ring	amul											0	0
emptyString	100	1	1	15	40					1	112	hp		10	17										armo												0	0
emptyString	100	1	1	15	40					1	112	hp		10	17										weap												0	0
emptyString	100	1	1	15	40					1	112	hp		21	34										ring	amul											0	0
emptyString	100	1	1	20	45					1	112	hp		14	21										armo												0	0
emptyString	100	1	1	20	45					1	112	hp		14	21										weap												0	0
emptyString	100	1	1	20	45					1	112	hp		28	42										ring	amul											0	0
emptyString	100	1	1	25	50					1	112	hp		17	25										armo												0	0
emptyString	100	1	1	25	50					1	112	hp		17	25										weap												0	0
emptyString	100	1	1	25	50					1	112	hp		35	51										ring	amul											0	0
emptyString	100	1	1	30	55					1	112	hp		21	30										armo												0	0
emptyString	100	1	1	30	55					1	112	hp		21	30										weap												0	0
emptyString	100	1	1	30	55					1	112	hp		43	61										ring	amul											0	0
emptyString	100	1	1	35	60					1	112	hp		26	35										armo												0	0
emptyString	100	1	1	35	60					1	112	hp		26	35										weap												0	0
emptyString	100	1	1	35	60					1	112	hp		52	71										ring	amul											0	0
emptyString	100	1	1	40	65					1	112	hp		31	41										armo												0	0
emptyString	100	1	1	40	65					1	112	hp		31	41										weap												0	0
emptyString	100	1	1	40	65					1	112	hp		62	83										ring	amul											0	0
emptyString	100	1	1	45	70					1	112	hp		36	48										armo												0	0
emptyString	100	1	1	45	70					1	112	hp		36	48										weap												0	0
emptyString	100	1	1	45	70					1	112	hp		72	96										ring	amul											0	0
emptyString	100	1	1	50	72					1	112	hp		42	55										armo												0	0
emptyString	100	1	1	50	72					1	112	hp		42	55										weap												0	0
emptyString	100	1	1	50	72					1	112	hp		84	110										ring	amul											0	0
emptyString	100	1	1	55	74					1	112	hp		48	63										armo												0	0
emptyString	100	1	1	55	74					1	112	hp		48	63										weap												0	0
emptyString	100	1	1	55	74					1	112	hp		97	126										ring	amul											0	0
emptyString	100	1	1	60	76					1	112	hp		55	71										armo												0	0
emptyString	100	1	1	60	76					1	112	hp		55	71										weap												0	0
emptyString	100	1	1	60	76					1	112	hp		111	143										ring	amul											0	0
emptyString	100	1	1	65	78					1	112	hp		63	81										armo												0	0
emptyString	100	1	1	65	78					1	112	hp		63	81										weap												0	0
emptyString	100	1	1	65	78					1	112	hp		127	162										ring	amul											0	0
emptyString	100	1	1	70	80					1	112	hp		72	91										armo												0	0
emptyString	100	1	1	70	80					1	112	hp		72	91										weap												0	0
emptyString	100	1	1	70	80					1	112	hp		144	182										ring	amul											0	0
emptyString	100	1	1	72	82					1	112	hp		81	102										armo												0	0
emptyString	100	1	1	72	82					1	112	hp		81	102										weap												0	0
emptyString	100	1	1	72	82					1	112	hp		163	205										ring	amul											0	0
emptyString	100	1	1	74	84					1	112	hp		92	115										armo												0	0
emptyString	100	1	1	74	84					1	112	hp		92	115										weap												0	0
emptyString	100	1	1	74	84					1	112	hp		184	230										ring	amul											0	0
emptyString	100	1	1	76	86					1	112	hp		103	129										armo												0	0
emptyString	100	1	1	76	86					1	112	hp		103	129										weap												0	0
emptyString	100	1	1	76	86					1	112	hp		207	258										ring	amul											0	0
emptyString	100	1	1	78	88					1	112	hp		116	144										armo												0	0
emptyString	100	1	1	78	88					1	112	hp		116	144										weap												0	0
emptyString	100	1	1	78	88					1	112	hp		232	288										ring	amul											0	0
emptyString	100	1	1	80	90					1	112	hp		130	160										armo												0	0
emptyString	100	1	1	80	90					1	112	hp		130	160										weap												0	0
emptyString	100	1	1	80	90					1	112	hp		260	321										ring	amul											0	0
emptyString	100	1	1	82	91					1	112	hp		145	179										armo												0	0
emptyString	100	1	1	82	91					1	112	hp		145	179										weap												0	0
emptyString	100	1	1	82	91					1	112	hp		291	358										ring	amul											0	0
emptyString	100	1	1	84	92					1	112	hp		162	199										armo												0	0
emptyString	100	1	1	84	92					1	112	hp		162	199										weap												0	0
emptyString	100	1	1	84	92					1	112	hp		325	399										ring	amul											0	0
emptyString	100	1	1	86	93					1	112	hp		181	221										armo												0	0
emptyString	100	1	1	86	93					1	112	hp		181	221										weap												0	0
emptyString	100	1	1	86	93					1	112	hp		362	443										ring	amul											0	0
emptyString	100	1	1	88	94					1	112	hp		201	246										armo												0	0
emptyString	100	1	1	88	94					1	112	hp		201	246										weap												0	0
emptyString	100	1	1	88	94					1	112	hp		402	492										ring	amul											0	0
emptyString	100	1	1	90	95					1	112	hp		223	272										armo												0	0
emptyString	100	1	1	90	95					1	112	hp		223	272										weap												0	0
emptyString	100	1	1	90	95					1	112	hp		447	545										ring	amul											0	0
emptyString	100	1	1	91	96					1	112	hp		248	302										armo												0	0
emptyString	100	1	1	91	96					1	112	hp		248	302										weap												0	0
emptyString	100	1	1	91	96					1	112	hp		496	605										ring	amul											0	0
emptyString	100	1	1	92	97					1	112	hp		275	335										armo												0	0
emptyString	100	1	1	92	97					1	112	hp		275	335										weap												0	0
emptyString	100	1	1	92	97					1	112	hp		550	670										ring	amul											0	0
emptyString	100	1	1	93	98					1	112	hp		305	370										armo												0	0
emptyString	100	1	1	93	98					1	112	hp		305	370										weap												0	0
emptyString	100	1	1	93	98					1	112	hp		610	741										ring	amul											0	0
emptyString	100	1	1	94	99					1	112	hp		338	410										armo												0	0
emptyString	100	1	1	94	99					1	112	hp		338	410										weap												0	0
emptyString	100	1	1	94	99					1	112	hp		676	820										ring	amul											0	0
emptyString	100	1	1	95	99					1	112	hp		374	453										armo												0	0
emptyString	100	1	1	95	99					1	112	hp		374	453										weap												0	0
emptyString	100	1	1	95	99					1	112	hp		748	906										ring	amul											0	0
emptyString	100	1	1	96	99					1	112	hp		413	500										armo												0	0
emptyString	100	1	1	96	99					1	112	hp		413	500										weap												0	0
emptyString	100	1	1	96	99					1	112	hp		827	1001										ring	amul											0	0
emptyString	100	1	1	97	99					1	112	hp		457	553										armo												0	0
emptyString	100	1	1	97	99					1	112	hp		457	553										weap												0	0
emptyString	100	1	1	97	99					1	112	hp		914	1106										ring	amul											0	0
emptyString	100	1	1	98	99					1	112	hp		505	610										armo												0	0
emptyString	100	1	1	98	99					1	112	hp		505	610										weap												0	0
emptyString	100	1	1	98	99					1	112	hp		1010	1221										ring	amul											0	0
emptyString	100	1	1	99	99					1	112	hp		558	674										armo												0	0
emptyString	100	1	1	99	99					1	112	hp		558	674										weap												0	0
emptyString	100	1	1	99	99					1	112	hp		1116	1348										ring	amul											0	0
emptyString	100	1	1	30	55					1	113	hp%		4	6										armo												0	0
emptyString	100	1	1	30	55					1	113	hp%		4	6										weap												0	0
emptyString	100	1	1	30	55					1	113	hp%		8	12										ring	amul											0	0
emptyString	100	1	1	35	60					1	113	hp%		5	7										armo												0	0
emptyString	100	1	1	35	60					1	113	hp%		5	7										weap												0	0
emptyString	100	1	1	35	60					1	113	hp%		10	14										ring	amul											0	0
emptyString	100	1	1	40	65					1	113	hp%		6	8										armo												0	0
emptyString	100	1	1	40	65					1	113	hp%		6	8										weap												0	0
emptyString	100	1	1	40	65					1	113	hp%		12	17										ring	amul											0	0
emptyString	100	1	1	45	70					1	113	hp%		7	9										armo												0	0
emptyString	100	1	1	45	70					1	113	hp%		7	9										weap												0	0
emptyString	100	1	1	45	70					1	113	hp%		14	19										ring	amul											0	0
emptyString	100	1	1	50	72					1	113	hp%		8	11										armo												0	0
emptyString	100	1	1	50	72					1	113	hp%		8	11										weap												0	0
emptyString	100	1	1	50	72					1	113	hp%		17	23										ring	amul											0	0
emptyString	100	1	1	55	74					1	113	hp%		10	13										armo												0	0
emptyString	100	1	1	55	74					1	113	hp%		10	13										weap												0	0
emptyString	100	1	1	55	74					1	113	hp%		20	26										ring	amul											0	0
emptyString	100	1	1	60	76					1	113	hp%		11	15										armo												0	0
emptyString	100	1	1	60	76					1	113	hp%		11	15										weap												0	0
emptyString	100	1	1	60	76					1	113	hp%		23	30										ring	amul											0	0
emptyString	100	1	1	65	78					1	113	hp%		13	17										armo												0	0
emptyString	100	1	1	65	78					1	113	hp%		13	17										weap												0	0
emptyString	100	1	1	65	78					1	113	hp%		26	34										ring	amul											0	0
emptyString	100	1	1	70	80					1	113	hp%		15	19										armo												0	0
emptyString	100	1	1	70	80					1	113	hp%		15	19										weap												0	0
emptyString	100	1	1	70	80					1	113	hp%		30	39										ring	amul											0	0
emptyString	100	1	1	72	82					1	113	hp%		17	22										armo												0	0
emptyString	100	1	1	72	82					1	113	hp%		17	22										weap												0	0
emptyString	100	1	1	72	82					1	113	hp%		35	44										ring	amul											0	0
emptyString	100	1	1	74	84					1	113	hp%		19	25										armo												0	0
emptyString	100	1	1	74	84					1	113	hp%		19	25										weap												0	0
emptyString	100	1	1	74	84					1	113	hp%		39	50										ring	amul											0	0
emptyString	100	1	1	76	86					1	113	hp%		22	28										armo												0	0
emptyString	100	1	1	76	86					1	113	hp%		22	28										weap												0	0
emptyString	100	1	1	76	86					1	113	hp%		45	56										ring	amul											0	0
emptyString	100	1	1	78	88					1	113	hp%		25	31										armo												0	0
emptyString	100	1	1	78	88					1	113	hp%		25	31										weap												0	0
emptyString	100	1	1	78	88					1	113	hp%		50	63										ring	amul											0	0
emptyString	100	1	1	80	90					1	113	hp%		28	35										armo												0	0
emptyString	100	1	1	80	90					1	113	hp%		28	35										weap												0	0
emptyString	100	1	1	80	90					1	113	hp%		57	70										ring	amul											0	0
emptyString	100	1	1	82	91					1	113	hp%		31	39										armo												0	0
emptyString	100	1	1	82	91					1	113	hp%		31	39										weap												0	0
emptyString	100	1	1	82	91					1	113	hp%		63	79										ring	amul											0	0
emptyString	100	1	1	84	92					1	113	hp%		35	44										armo												0	0
emptyString	100	1	1	84	92					1	113	hp%		35	44										weap												0	0
emptyString	100	1	1	84	92					1	113	hp%		71	88										ring	amul											0	0
emptyString	100	1	1	86	93					1	113	hp%		39	49										armo												0	0
emptyString	100	1	1	86	93					1	113	hp%		39	49										weap												0	0
emptyString	100	1	1	86	93					1	113	hp%		79	98										ring	amul											0	0
emptyString	100	1	1	88	94					1	113	hp%		44	54										armo												0	0
emptyString	100	1	1	88	94					1	113	hp%		44	54										weap												0	0
emptyString	100	1	1	88	94					1	113	hp%		89	109										ring	amul											0	0
emptyString	100	1	1	90	95					1	113	hp%		49	60										armo												0	0
emptyString	100	1	1	90	95					1	113	hp%		49	60										weap												0	0
emptyString	100	1	1	90	95					1	113	hp%		99	121										ring	amul											0	0
emptyString	100	1	1	91	96					1	113	hp%		55	67										armo												0	0
emptyString	100	1	1	91	96					1	113	hp%		55	67										weap												0	0
emptyString	100	1	1	91	96					1	113	hp%		110	134										ring	amul											0	0
emptyString	100	1	1	92	97					1	113	hp%		61	74										armo												0	0
emptyString	100	1	1	92	97					1	113	hp%		61	74										weap												0	0
emptyString	100	1	1	92	97					1	113	hp%		122	149										ring	amul											0	0
emptyString	100	1	1	93	98					1	113	hp%		68	82										armo												0	0
emptyString	100	1	1	93	98					1	113	hp%		68	82										weap												0	0
emptyString	100	1	1	93	98					1	113	hp%		136	165										ring	amul											0	0
emptyString	100	1	1	94	99					1	113	hp%		75	91										armo												0	0
emptyString	100	1	1	94	99					1	113	hp%		75	91										weap												0	0
emptyString	100	1	1	94	99					1	113	hp%		150	183										ring	amul											0	0
emptyString	100	1	1	95	99					1	113	hp%		83	101										armo												0	0
emptyString	100	1	1	95	99					1	113	hp%		83	101										weap												0	0
emptyString	100	1	1	95	99					1	113	hp%		167	202										ring	amul											0	0
emptyString	100	1	1	96	99					1	113	hp%		92	112										armo												0	0
emptyString	100	1	1	96	99					1	113	hp%		92	112										weap												0	0
